
[Name]
FLUENT PT for Anthracite

[Data]
X [ m ], Y [ m ], Z [ m ], Anthracite.Particle ID, Anthracite.Particle Time [ s ], Anthracite.Particle X Velocity [ m s^-1 ], Anthracite.Particle Y Velocity [ m s^-1 ], Pressure [ Pa ]
7.94196725e-01, 3.88440490e-01, 0.00000000e+00, 1.08000000e+02, 2.59599991e+01, -1.16278298e-01, -1.50589794e-01, 6.27526431e-04
7.91866302e-01, 3.85457695e-01, 0.00000000e+00, 1.08000000e+02, 2.59799995e+01, -1.16853699e-01, -1.46870002e-01, 7.20039592e-04
7.89528012e-01, 3.82528394e-01, 0.00000000e+00, 1.08000000e+02, 2.60000000e+01, -1.17194399e-01, -1.44692302e-01, 8.14021449e-04
7.87183285e-01, 3.79639894e-01, 0.00000000e+00, 1.08000000e+02, 2.60200005e+01, -1.17271297e-01, -1.44150704e-01, 8.87011061e-04
7.84834087e-01, 3.76780301e-01, 0.00000000e+00, 1.08000000e+02, 2.60400009e+01, -1.17869698e-01, -1.40504405e-01, 9.64799896e-04
7.82476306e-01, 3.73972595e-01, 0.00000000e+00, 1.08000000e+02, 2.60599995e+01, -1.17910102e-01, -1.40259400e-01, 1.04686210e-03
7.80113697e-01, 3.71196598e-01, 0.00000000e+00, 1.08000000e+02, 2.60799999e+01, -1.18401900e-01, -1.37034193e-01, 1.12838554e-03
7.77743995e-01, 3.68464708e-01, 0.00000000e+00, 1.08000000e+02, 2.61000004e+01, -1.18570201e-01, -1.36142999e-01, 1.19250466e-03
7.75368989e-01, 3.65764409e-01, 0.00000000e+00, 1.08000000e+02, 2.61200008e+01, -1.19132698e-01, -1.32597104e-01, 1.26062415e-03
7.72985995e-01, 3.63114804e-01, 0.00000000e+00, 1.08000000e+02, 2.61399994e+01, -1.19170301e-01, -1.32369593e-01, 1.33247615e-03
7.70598888e-01, 3.60491693e-01, 0.00000000e+00, 1.08000000e+02, 2.61599998e+01, -1.19542599e-01, -1.29883707e-01, 1.39962940e-03
7.68204987e-01, 3.57910514e-01, 0.00000000e+00, 1.08000000e+02, 2.61800003e+01, -1.19876496e-01, -1.28113404e-01, 1.45705661e-03
7.65805185e-01, 3.55361909e-01, 0.00000000e+00, 1.08000000e+02, 2.62000008e+01, -1.20102897e-01, -1.26744196e-01, 1.51518197e-03
7.63399422e-01, 3.52849811e-01, 0.00000000e+00, 1.08000000e+02, 2.62199993e+01, -1.20648399e-01, -1.23252898e-01, 1.57716929e-03
7.60985494e-01, 3.50389689e-01, 0.00000000e+00, 1.08000000e+02, 2.62399998e+01, -1.20745502e-01, -1.22699700e-01, 1.63210870e-03
7.58566976e-01, 3.47953886e-01, 0.00000000e+00, 1.08000000e+02, 2.62600002e+01, -1.21154398e-01, -1.20583199e-01, 1.68168265e-03
7.56142199e-01, 3.45552504e-01, 0.00000000e+00, 1.08000000e+02, 2.62800007e+01, -1.21327698e-01, -1.19553700e-01, 1.72969105e-03
7.53711998e-01, 3.43182892e-01, 0.00000000e+00, 1.08000000e+02, 2.62999992e+01, -1.21861301e-01, -1.16211899e-01, 1.78121822e-03
7.51273811e-01, 3.40864509e-01, 0.00000000e+00, 1.08000000e+02, 2.63199997e+01, -1.21995904e-01, -1.15441702e-01, 1.82738563e-03
7.48830676e-01, 3.38570714e-01, 0.00000000e+00, 1.08000000e+02, 2.63400002e+01, -1.22394301e-01, -1.13471799e-01, 1.86805893e-03
7.46381521e-01, 3.36309105e-01, 0.00000000e+00, 1.08000000e+02, 2.63600006e+01, -1.22533597e-01, -1.12687103e-01, 1.90605386e-03
7.43927121e-01, 3.34075511e-01, 0.00000000e+00, 1.08000000e+02, 2.63799992e+01, -1.23074301e-01, -1.09491900e-01, 1.94731262e-03
7.41464794e-01, 3.31890494e-01, 0.00000000e+00, 1.08000000e+02, 2.63999996e+01, -1.23329200e-01, -1.08049601e-01, 1.98803144e-03
7.38996506e-01, 3.29737008e-01, 0.00000000e+00, 1.08000000e+02, 2.64200001e+01, -1.23613998e-01, -1.06716998e-01, 2.01914413e-03
7.36523092e-01, 3.27608913e-01, 0.00000000e+00, 1.08000000e+02, 2.64400005e+01, -1.23728499e-01, -1.06099501e-01, 2.04682793e-03
7.34045506e-01, 3.25502694e-01, 0.00000000e+00, 1.08000000e+02, 2.64599991e+01, -1.24025203e-01, -1.04518600e-01, 2.07734038e-03
7.31561720e-01, 3.23431402e-01, 0.00000000e+00, 1.08000000e+02, 2.64799995e+01, -1.24548003e-01, -1.01468503e-01, 2.11001188e-03
7.29069591e-01, 3.21408004e-01, 0.00000000e+00, 1.08000000e+02, 2.65000000e+01, -1.24798901e-01, -1.00211598e-01, 2.13746913e-03
7.26572692e-01, 3.19408208e-01, 0.00000000e+00, 1.08000000e+02, 2.65200005e+01, -1.24886498e-01, -9.97663736e-02, 2.15553027e-03
7.24072099e-01, 3.17428112e-01, 0.00000000e+00, 1.08000000e+02, 2.65400009e+01, -1.25178307e-01, -9.82473195e-02, 2.17600446e-03
7.21565485e-01, 3.15478295e-01, 0.00000000e+00, 1.08000000e+02, 2.65599995e+01, -1.25480801e-01, -9.67333317e-02, 2.19831546e-03
7.19052672e-01, 3.13561201e-01, 0.00000000e+00, 1.08000000e+02, 2.65799999e+01, -1.25984296e-01, -9.39521715e-02, 2.22090678e-03
7.16532290e-01, 3.11685890e-01, 0.00000000e+00, 1.08000000e+02, 2.66000004e+01, -1.26266807e-01, -9.22702327e-02, 2.23757373e-03
7.14006722e-01, 3.09841692e-01, 0.00000000e+00, 1.08000000e+02, 2.66200008e+01, -1.26295894e-01, -9.21553597e-02, 2.24756263e-03
7.11477697e-01, 3.08013111e-01, 0.00000000e+00, 1.08000000e+02, 2.66399994e+01, -1.26599103e-01, -9.07061398e-02, 2.25964608e-03
7.08942592e-01, 3.06214601e-01, 0.00000000e+00, 1.08000000e+02, 2.66599998e+01, -1.27149403e-01, -8.79186988e-02, 2.27249484e-03
7.06399322e-01, 3.04457396e-01, 0.00000000e+00, 1.08000000e+02, 2.66800003e+01, -1.27177194e-01, -8.78020599e-02, 2.27939640e-03
7.03852892e-01, 3.02715808e-01, 0.00000000e+00, 1.08000000e+02, 2.67000008e+01, -1.27459407e-01, -8.63548517e-02, 2.28810613e-03
7.01301098e-01, 3.01004589e-01, 0.00000000e+00, 1.08000000e+02, 2.67199993e+01, -1.27927095e-01, -8.36331397e-02, 2.29694834e-03
6.98742092e-01, 2.99333394e-01, 0.00000000e+00, 1.08000000e+02, 2.67399998e+01, -1.27967507e-01, -8.34870264e-02, 2.29887222e-03
6.96179509e-01, 2.97677487e-01, 0.00000000e+00, 1.08000000e+02, 2.67600002e+01, -1.28290504e-01, -8.21017921e-02, 2.29671225e-03
6.93611205e-01, 2.96048999e-01, 0.00000000e+00, 1.08000000e+02, 2.67800007e+01, -1.28543705e-01, -8.07480514e-02, 2.29559117e-03
6.91037476e-01, 2.94447899e-01, 0.00000000e+00, 1.08000000e+02, 2.67999992e+01, -1.28822595e-01, -7.93623105e-02, 2.29565427e-03
6.88458502e-01, 2.92874485e-01, 0.00000000e+00, 1.08000000e+02, 2.68199997e+01, -1.29078194e-01, -7.79764131e-02, 2.29685963e-03
6.85874104e-01, 2.91329503e-01, 0.00000000e+00, 1.08000000e+02, 2.68400002e+01, -1.29363894e-01, -7.65202492e-02, 2.29263958e-03
6.83283985e-01, 2.89815396e-01, 0.00000000e+00, 1.08000000e+02, 2.68600006e+01, -1.29728705e-01, -7.43875876e-02, 2.28559435e-03
6.80688322e-01, 2.88332790e-01, 0.00000000e+00, 1.08000000e+02, 2.68799992e+01, -1.29842803e-01, -7.38693774e-02, 2.27485038e-03
6.78088486e-01, 2.86868513e-01, 0.00000000e+00, 1.08000000e+02, 2.68999996e+01, -1.30135298e-01, -7.25572333e-02, 2.26529664e-03
6.75482988e-01, 2.85430789e-01, 0.00000000e+00, 1.08000000e+02, 2.69200001e+01, -1.30418107e-01, -7.12116435e-02, 2.25302228e-03
6.72872424e-01, 2.84019411e-01, 0.00000000e+00, 1.08000000e+02, 2.69400005e+01, -1.30645901e-01, -6.99339733e-02, 2.24115234e-03
6.70256972e-01, 2.82633901e-01, 0.00000000e+00, 1.08000000e+02, 2.69599991e+01, -1.30890101e-01, -6.86141029e-02, 2.22982652e-03
6.67636693e-01, 2.81275392e-01, 0.00000000e+00, 1.08000000e+02, 2.69799995e+01, -1.31352305e-01, -6.60790801e-02, 2.21862318e-03
6.65009379e-01, 2.79955089e-01, 0.00000000e+00, 1.08000000e+02, 2.70000000e+01, -1.31580696e-01, -6.47475198e-02, 2.20201700e-03
6.62377596e-01, 2.78660595e-01, 0.00000000e+00, 1.08000000e+02, 2.70200005e+01, -1.31595701e-01, -6.47030771e-02, 2.17987411e-03
6.59743071e-01, 2.77379096e-01, 0.00000000e+00, 1.08000000e+02, 2.70400009e+01, -1.31856397e-01, -6.34464100e-02, 2.15872470e-03
6.57102883e-01, 2.76124686e-01, 0.00000000e+00, 1.08000000e+02, 2.70599995e+01, -1.32310495e-01, -6.12063110e-02, 2.13723816e-03
6.54456198e-01, 2.74902999e-01, 0.00000000e+00, 1.08000000e+02, 2.70799999e+01, -1.32359698e-01, -6.09551407e-02, 2.11306452e-03
6.51806712e-01, 2.73696601e-01, 0.00000000e+00, 1.08000000e+02, 2.71000004e+01, -1.32592201e-01, -5.96937798e-02, 2.08957517e-03
6.49152577e-01, 2.72515088e-01, 0.00000000e+00, 1.08000000e+02, 2.71200008e+01, -1.32818595e-01, -5.84532693e-02, 2.06627627e-03
6.46493495e-01, 2.71361500e-01, 0.00000000e+00, 1.08000000e+02, 2.71399994e+01, -1.33172601e-01, -5.65020405e-02, 2.04200111e-03
6.43829107e-01, 2.70236790e-01, 0.00000000e+00, 1.08000000e+02, 2.71599998e+01, -1.33264393e-01, -5.59624210e-02, 2.01639626e-03
6.41161621e-01, 2.69132406e-01, 0.00000000e+00, 1.08000000e+02, 2.71800003e+01, -1.33498907e-01, -5.43925613e-02, 1.98719907e-03
6.38489902e-01, 2.68053412e-01, 0.00000000e+00, 1.08000000e+02, 2.72000008e+01, -1.33668005e-01, -5.35055213e-02, 1.95663352e-03
6.35813773e-01, 2.66997814e-01, 0.00000000e+00, 1.08000000e+02, 2.72199993e+01, -1.33961901e-01, -5.19462004e-02, 1.92391430e-03
6.33133113e-01, 2.65967101e-01, 0.00000000e+00, 1.08000000e+02, 2.72399998e+01, -1.34108707e-01, -5.11268601e-02, 1.89013849e-03
6.30448818e-01, 2.64956415e-01, 0.00000000e+00, 1.08000000e+02, 2.72600002e+01, -1.34324804e-01, -4.99430299e-02, 1.85647560e-03
6.27760291e-01, 2.63969511e-01, 0.00000000e+00, 1.08000000e+02, 2.72800007e+01, -1.34517506e-01, -4.87479791e-02, 1.82271737e-03
6.25068009e-01, 2.63006687e-01, 0.00000000e+00, 1.08000000e+02, 2.72999992e+01, -1.34715095e-01, -4.75281291e-02, 1.78735517e-03
6.22371912e-01, 2.62067586e-01, 0.00000000e+00, 1.08000000e+02, 2.73199997e+01, -1.34899095e-01, -4.63767797e-02, 1.75175047e-03
6.19672179e-01, 2.61151791e-01, 0.00000000e+00, 1.08000000e+02, 2.73400002e+01, -1.35071695e-01, -4.52124588e-02, 1.71593821e-03
6.16968513e-01, 2.60261506e-01, 0.00000000e+00, 1.08000000e+02, 2.73600006e+01, -1.35386199e-01, -4.32205684e-02, 1.67942070e-03
6.14260018e-01, 2.59402812e-01, 0.00000000e+00, 1.08000000e+02, 2.73799992e+01, -1.35473102e-01, -4.25367616e-02, 1.63841411e-03
6.11549377e-01, 2.58560091e-01, 0.00000000e+00, 1.08000000e+02, 2.73999996e+01, -1.35590807e-01, -4.17387784e-02, 1.59618456e-03
6.08835876e-01, 2.57736713e-01, 0.00000000e+00, 1.08000000e+02, 2.74200001e+01, -1.35765105e-01, -4.05976698e-02, 1.55379553e-03
6.06118381e-01, 2.56938785e-01, 0.00000000e+00, 1.08000000e+02, 2.74400005e+01, -1.36003107e-01, -3.90196405e-02, 1.51049253e-03
6.03397429e-01, 2.56164998e-01, 0.00000000e+00, 1.08000000e+02, 2.74599991e+01, -1.36099398e-01, -3.83525193e-02, 1.46642199e-03
6.00673795e-01, 2.55409211e-01, 0.00000000e+00, 1.08000000e+02, 2.74799995e+01, -1.36261702e-01, -3.72288413e-02, 1.42212771e-03
5.97947121e-01, 2.54676014e-01, 0.00000000e+00, 1.08000000e+02, 2.75000000e+01, -1.36403903e-01, -3.60914506e-02, 1.37737906e-03
5.95217586e-01, 2.53965914e-01, 0.00000000e+00, 1.08000000e+02, 2.75200005e+01, -1.36549607e-01, -3.49177718e-02, 1.33197627e-03
5.92485309e-01, 2.53278106e-01, 0.00000000e+00, 1.08000000e+02, 2.75400009e+01, -1.36675596e-01, -3.38623412e-02, 1.28603599e-03
5.89750588e-01, 2.52611697e-01, 0.00000000e+00, 1.08000000e+02, 2.75599995e+01, -1.36801004e-01, -3.27742100e-02, 1.23958883e-03
5.87013185e-01, 2.51969486e-01, 0.00000000e+00, 1.08000000e+02, 2.75799999e+01, -1.36993900e-01, -3.09000798e-02, 1.19257742e-03
5.84272921e-01, 2.51354694e-01, 0.00000000e+00, 1.08000000e+02, 2.76000004e+01, -1.37030900e-01, -3.05737108e-02, 1.14493433e-03
5.81531286e-01, 2.50754207e-01, 0.00000000e+00, 1.08000000e+02, 2.76200008e+01, -1.37130797e-01, -2.94824801e-02, 1.09702011e-03
5.78787684e-01, 2.50175297e-01, 0.00000000e+00, 1.08000000e+02, 2.76399994e+01, -1.37228400e-01, -2.84020305e-02, 1.04846992e-03
5.76041818e-01, 2.49620497e-01, 0.00000000e+00, 1.08000000e+02, 2.76599998e+01, -1.37375593e-01, -2.69750804e-02, 9.97855794e-04
5.73293805e-01, 2.49088198e-01, 0.00000000e+00, 1.08000000e+02, 2.76800003e+01, -1.37423396e-01, -2.62544602e-02, 9.45984677e-04
5.70544481e-01, 2.48573706e-01, 0.00000000e+00, 1.08000000e+02, 2.77000008e+01, -1.37501299e-01, -2.51888297e-02, 8.93629331e-04
5.67793608e-01, 2.48080999e-01, 0.00000000e+00, 1.08000000e+02, 2.77199993e+01, -1.37662396e-01, -2.31176093e-02, 8.40647612e-04
5.65040290e-01, 2.47619003e-01, 0.00000000e+00, 1.08000000e+02, 2.77399998e+01, -1.37670293e-01, -2.30800603e-02, 7.87765719e-04
5.62286079e-01, 2.47167796e-01, 0.00000000e+00, 1.08000000e+02, 2.77600002e+01, -1.37742996e-01, -2.20424403e-02, 7.34626839e-04
5.59530675e-01, 2.46737599e-01, 0.00000000e+00, 1.08000000e+02, 2.77800007e+01, -1.37797505e-01, -2.09743399e-02, 6.80775207e-04
5.56774199e-01, 2.46331200e-01, 0.00000000e+00, 1.08000000e+02, 2.77999992e+01, -1.37871698e-01, -1.93360206e-02, 6.26807276e-04
5.54016471e-01, 2.45948896e-01, 0.00000000e+00, 1.08000000e+02, 2.78199997e+01, -1.37894303e-01, -1.88947003e-02, 5.72885445e-04
5.51258087e-01, 2.45581105e-01, 0.00000000e+00, 1.08000000e+02, 2.78400002e+01, -1.37947604e-01, -1.78802796e-02, 5.18474786e-04
5.48498988e-01, 2.45233893e-01, 0.00000000e+00, 1.08000000e+02, 2.78600006e+01, -1.37966201e-01, -1.68387499e-02, 4.63298114e-04
5.45739472e-01, 2.44909003e-01, 0.00000000e+00, 1.08000000e+02, 2.78799992e+01, -1.37979105e-01, -1.56199904e-02, 4.08935186e-04
5.42979777e-01, 2.44604796e-01, 0.00000000e+00, 1.08000000e+02, 2.78999996e+01, -1.37995899e-01, -1.47983199e-02, 3.54158896e-04
5.40219605e-01, 2.44318902e-01, 0.00000000e+00, 1.08000000e+02, 2.79200001e+01, -1.38021603e-01, -1.37885902e-02, 2.98664090e-04
5.37459373e-01, 2.44055107e-01, 0.00000000e+00, 1.08000000e+02, 2.79400005e+01, -1.37986496e-01, -1.19647803e-02, 2.42799084e-04
5.34699619e-01, 2.43817896e-01, 0.00000000e+00, 1.08000000e+02, 2.79599991e+01, -1.37988493e-01, -1.17517402e-02, 1.87731770e-04
5.31939924e-01, 2.43592799e-01, 0.00000000e+00, 1.08000000e+02, 2.79799995e+01, -1.37985706e-01, -1.07545098e-02, 1.32188448e-04
5.29180408e-01, 2.43387505e-01, 0.00000000e+00, 1.08000000e+02, 2.80000000e+01, -1.37966901e-01, -9.78194922e-03, 7.58204405e-05
5.26421607e-01, 2.43204296e-01, 0.00000000e+00, 1.08000000e+02, 2.80200005e+01, -1.37899205e-01, -8.36675707e-03, 2.01350776e-05
5.23663819e-01, 2.43042797e-01, 0.00000000e+00, 1.08000000e+02, 2.80400009e+01, -1.37879103e-01, -7.77957495e-03, -3.53557407e-05
5.20906687e-01, 2.42897093e-01, 0.00000000e+00, 1.08000000e+02, 2.80599995e+01, -1.37837902e-01, -6.79881498e-03, -9.15146375e-05
5.18150389e-01, 2.42770702e-01, 0.00000000e+00, 1.08000000e+02, 2.80799999e+01, -1.37789905e-01, -5.83220087e-03, -1.48502440e-04
5.15395403e-01, 2.42664203e-01, 0.00000000e+00, 1.08000000e+02, 2.81000004e+01, -1.37710795e-01, -4.81915614e-03, -2.03370175e-04
5.12641788e-01, 2.42577493e-01, 0.00000000e+00, 1.08000000e+02, 2.81200008e+01, -1.37644395e-01, -3.85235692e-03, -2.59071065e-04
5.09889722e-01, 2.42509902e-01, 0.00000000e+00, 1.08000000e+02, 2.81399994e+01, -1.37563601e-01, -2.90545495e-03, -3.15599813e-04
5.07139623e-01, 2.42463693e-01, 0.00000000e+00, 1.08000000e+02, 2.81599998e+01, -1.37408599e-01, -1.31623703e-03, -3.71894770e-04
5.04391670e-01, 2.42440805e-01, 0.00000000e+00, 1.08000000e+02, 2.81800003e+01, -1.37377307e-01, -9.67965287e-04, -4.27138584e-04
5.01645207e-01, 2.42431000e-01, 0.00000000e+00, 1.08000000e+02, 2.82000008e+01, -1.37277097e-01, -1.10638302e-05, -4.82949690e-04
4.98900712e-01, 2.42440194e-01, 0.00000000e+00, 1.08000000e+02, 2.82199993e+01, -1.37171194e-01, 9.31167102e-04, -5.39590779e-04
4.96158808e-01, 2.42470399e-01, 0.00000000e+00, 1.08000000e+02, 2.82399998e+01, -1.37009904e-01, 2.14671507e-03, -5.94584621e-04
4.93419498e-01, 2.42520407e-01, 0.00000000e+00, 1.08000000e+02, 2.82600002e+01, -1.36919096e-01, 2.85490393e-03, -6.49565016e-04
4.90682393e-01, 2.42586806e-01, 0.00000000e+00, 1.08000000e+02, 2.82800007e+01, -1.36785105e-01, 3.78148397e-03, -7.05254613e-04
4.87948209e-01, 2.42672399e-01, 0.00000000e+00, 1.08000000e+02, 2.82999992e+01, -1.36496902e-01, 5.57563081e-03, -7.61432806e-04
4.85218406e-01, 2.42784798e-01, 0.00000000e+00, 1.08000000e+02, 2.83199997e+01, -1.36486903e-01, 5.66358399e-03, -8.15505045e-04
4.82490093e-01, 2.42907494e-01, 0.00000000e+00, 1.08000000e+02, 2.83400002e+01, -1.36337295e-01, 6.60382677e-03, -8.70015065e-04
4.79764998e-01, 2.43048802e-01, 0.00000000e+00, 1.08000000e+02, 2.83600006e+01, -1.36173099e-01, 7.51984399e-03, -9.25311586e-04
4.77043897e-01, 2.43210897e-01, 0.00000000e+00, 1.08000000e+02, 2.83799992e+01, -1.35880694e-01, 8.97568092e-03, -9.79795586e-04
4.74326998e-01, 2.43394598e-01, 0.00000000e+00, 1.08000000e+02, 2.83999996e+01, -1.35802105e-01, 9.39408969e-03, -1.03315827e-03
4.71612811e-01, 2.43591607e-01, 0.00000000e+00, 1.08000000e+02, 2.84200001e+01, -1.35626093e-01, 1.03093404e-02, -1.08706031e-03
4.68902111e-01, 2.43806794e-01, 0.00000000e+00, 1.08000000e+02, 2.84400005e+01, -1.35436103e-01, 1.12080602e-02, -1.14170858e-03
4.66196090e-01, 2.44041905e-01, 0.00000000e+00, 1.08000000e+02, 2.84599991e+01, -1.35155797e-01, 1.23527003e-02, -1.19424507e-03
4.63494599e-01, 2.44295999e-01, 0.00000000e+00, 1.08000000e+02, 2.84799995e+01, -1.34997100e-01, 1.30551299e-02, -1.24666432e-03
4.60796714e-01, 2.44566098e-01, 0.00000000e+00, 1.08000000e+02, 2.85000000e+01, -1.34793803e-01, 1.39623899e-02, -1.29970862e-03
4.58103508e-01, 2.44855300e-01, 0.00000000e+00, 1.08000000e+02, 2.85200005e+01, -1.34310797e-01, 1.57100707e-02, -1.35313789e-03
4.55417514e-01, 2.45170295e-01, 0.00000000e+00, 1.08000000e+02, 2.85400009e+01, -1.34293199e-01, 1.57939997e-02, -1.40410592e-03
4.52733815e-01, 2.45495096e-01, 0.00000000e+00, 1.08000000e+02, 2.85599995e+01, -1.34068698e-01, 1.66842192e-02, -1.45541143e-03
4.50054914e-01, 2.45837793e-01, 0.00000000e+00, 1.08000000e+02, 2.85799999e+01, -1.33827806e-01, 1.75854005e-02, -1.50737993e-03
4.47381794e-01, 2.46200606e-01, 0.00000000e+00, 1.08000000e+02, 2.86000004e+01, -1.33366600e-01, 1.90566797e-02, -1.55869720e-03
4.44715410e-01, 2.46584997e-01, 0.00000000e+00, 1.08000000e+02, 2.86200008e+01, -1.33275598e-01, 1.93781592e-02, -1.60837104e-03
4.42052394e-01, 2.46981397e-01, 0.00000000e+00, 1.08000000e+02, 2.86399994e+01, -1.33020505e-01, 2.02615708e-02, -1.65843219e-03
4.39395010e-01, 2.47395694e-01, 0.00000000e+00, 1.08000000e+02, 2.86599998e+01, -1.32720605e-01, 2.11734809e-02, -1.70910941e-03
4.36744303e-01, 2.47830197e-01, 0.00000000e+00, 1.08000000e+02, 2.86800003e+01, -1.32306695e-01, 2.23937202e-02, -1.75807031e-03
4.34099913e-01, 2.48283595e-01, 0.00000000e+00, 1.08000000e+02, 2.87000008e+01, -1.32132694e-01, 2.29410194e-02, -1.80628593e-03
4.31460410e-01, 2.48751193e-01, 0.00000000e+00, 1.08000000e+02, 2.87199993e+01, -1.31817698e-01, 2.38242205e-02, -1.85492891e-03
4.28827196e-01, 2.49236599e-01, 0.00000000e+00, 1.08000000e+02, 2.87399998e+01, -1.31501004e-01, 2.47130897e-02, -1.90413592e-03
4.26200688e-01, 2.49740794e-01, 0.00000000e+00, 1.08000000e+02, 2.87600002e+01, -1.31142199e-01, 2.57302392e-02, -1.95077236e-03
4.23581690e-01, 2.50265002e-01, 0.00000000e+00, 1.08000000e+02, 2.87800007e+01, -1.30675599e-01, 2.69063506e-02, -1.99876237e-03
4.20969814e-01, 2.50807494e-01, 0.00000000e+00, 1.08000000e+02, 2.87999992e+01, -1.30510494e-01, 2.73486804e-02, -2.04863097e-03
4.18363094e-01, 2.51363903e-01, 0.00000000e+00, 1.08000000e+02, 2.88199997e+01, -1.29851297e-01, 2.90819295e-02, -2.09870934e-03
4.15766209e-01, 2.51946002e-01, 0.00000000e+00, 1.08000000e+02, 2.88400002e+01, -1.29835606e-01, 2.91320998e-02, -2.14629527e-03
4.13172990e-01, 2.52537400e-01, 0.00000000e+00, 1.08000000e+02, 2.88600006e+01, -1.29488707e-01, 3.00053805e-02, -2.19405326e-03
4.10586715e-01, 2.53146112e-01, 0.00000000e+00, 1.08000000e+02, 2.88799992e+01, -1.29138097e-01, 3.08680609e-02, -2.24233232e-03
4.08008188e-01, 2.53773600e-01, 0.00000000e+00, 1.08000000e+02, 2.88999996e+01, -1.28457606e-01, 3.24580893e-02, -2.29050545e-03
4.05439705e-01, 2.54424512e-01, 0.00000000e+00, 1.08000000e+02, 2.89200001e+01, -1.28389001e-01, 3.26280408e-02, -2.33662943e-03
4.02875513e-01, 2.55085707e-01, 0.00000000e+00, 1.08000000e+02, 2.89400005e+01, -1.28026396e-01, 3.34984697e-02, -2.38291966e-03
4.00318801e-01, 2.55764395e-01, 0.00000000e+00, 1.08000000e+02, 2.89599991e+01, -1.27651393e-01, 3.43701206e-02, -2.42968556e-03
3.97771209e-01, 2.56463200e-01, 0.00000000e+00, 1.08000000e+02, 2.89799995e+01, -1.26949102e-01, 3.58475707e-02, -2.47595692e-03
3.95233393e-01, 2.57182896e-01, 0.00000000e+00, 1.08000000e+02, 2.90000000e+01, -1.26830801e-01, 3.61200683e-02, -2.52054748e-03
3.92700613e-01, 2.57913798e-01, 0.00000000e+00, 1.08000000e+02, 2.90200005e+01, -1.26449704e-01, 3.69736217e-02, -2.56529520e-03
3.90176713e-01, 2.58663803e-01, 0.00000000e+00, 1.08000000e+02, 2.90400009e+01, -1.25650406e-01, 3.86277884e-02, -2.61053583e-03
3.87665004e-01, 2.59439290e-01, 0.00000000e+00, 1.08000000e+02, 2.90599995e+01, -1.25348002e-01, 3.92690413e-02, -2.65537458e-03
3.85160506e-01, 2.60229498e-01, 0.00000000e+00, 1.08000000e+02, 2.90799999e+01, -1.24878101e-01, 4.01908904e-02, -2.69960891e-03
3.82664114e-01, 2.61035889e-01, 0.00000000e+00, 1.08000000e+02, 2.91000004e+01, -1.24756500e-01, 4.04430702e-02, -2.74695666e-03
3.80174100e-01, 2.61855304e-01, 0.00000000e+00, 1.08000000e+02, 2.91200008e+01, -1.23953000e-01, 4.20972183e-02, -2.79451325e-03
3.77696693e-01, 2.62700409e-01, 0.00000000e+00, 1.08000000e+02, 2.91399994e+01, -1.23617500e-01, 4.27447297e-02, -2.84171314e-03
3.75225991e-01, 2.63558596e-01, 0.00000000e+00, 1.08000000e+02, 2.91599998e+01, -1.23450398e-01, 4.30833697e-02, -2.88728089e-03
3.72762203e-01, 2.64430791e-01, 0.00000000e+00, 1.08000000e+02, 2.91800003e+01, -1.22634798e-01, 4.47120890e-02, -2.93306727e-03
3.70310009e-01, 2.65325993e-01, 0.00000000e+00, 1.08000000e+02, 2.92000008e+01, -1.22584701e-01, 4.48104590e-02, -2.97949160e-03
3.67864609e-01, 2.66233802e-01, 0.00000000e+00, 1.08000000e+02, 2.92199993e+01, -1.21784300e-01, 4.62772995e-02, -3.02510941e-03
3.65430295e-01, 2.67162114e-01, 0.00000000e+00, 1.08000000e+02, 2.92399998e+01, -1.21639900e-01, 4.65581007e-02, -3.06926947e-03
3.63003105e-01, 2.68103808e-01, 0.00000000e+00, 1.08000000e+02, 2.92600002e+01, -1.20745897e-01, 4.81912903e-02, -3.11353430e-03
3.60588700e-01, 2.69068599e-01, 0.00000000e+00, 1.08000000e+02, 2.92800007e+01, -1.20692097e-01, 4.82939705e-02, -3.15835513e-03
3.58181208e-01, 2.70045906e-01, 0.00000000e+00, 1.08000000e+02, 2.92999992e+01, -1.19744502e-01, 5.00034317e-02, -3.20292450e-03
3.55786502e-01, 2.71046400e-01, 0.00000000e+00, 1.08000000e+02, 2.93199997e+01, -1.19723700e-01, 5.00473417e-02, -3.25103640e-03
3.53397995e-01, 2.72058100e-01, 0.00000000e+00, 1.08000000e+02, 2.93400002e+01, -1.18818998e-01, 5.16807102e-02, -3.29915714e-03
3.51022214e-01, 2.73092896e-01, 0.00000000e+00, 1.08000000e+02, 2.93600006e+01, -1.18762799e-01, 5.17919101e-02, -3.34795006e-03
3.48652899e-01, 2.74139613e-01, 0.00000000e+00, 1.08000000e+02, 2.93799992e+01, -1.17826097e-01, 5.34473509e-02, -3.39666498e-03
3.46296996e-01, 2.75209814e-01, 0.00000000e+00, 1.08000000e+02, 2.93999996e+01, -1.17761903e-01, 5.35652004e-02, -3.44408117e-03
3.43947887e-01, 2.76291907e-01, 0.00000000e+00, 1.08000000e+02, 2.94200001e+01, -1.16835602e-01, 5.52035309e-02, -3.49135371e-03
